caption_id,caption,score,source
408449,A shirtless smiling man skates down a street with his skateboard.,2.0,mscoco
97048,Athlete on red clay court preparing to return ball.,1.875,mscoco
481457,man in yellow suit looks out window of train,2.0,mscoco
426915,A variety of boats are docked in a harbour. ,2.0,mscoco
448825,Surfer wearing wet suit riding large wave in urban river with onlooker nearby.,1.8333333333333333,mscoco
99451,Two boys sitting on a bed playing a video game.,1.875,mscoco
100378,A very well constructed Mario cake with cupcakes. ,2.0,mscoco
520208,A white bowl filled with mixed vegetables and a spoon.,2.0,mscoco
417369,A young woman is peeling an orange at the table.,2.0,mscoco
274642,a woman looks over an infant in a high chair reaching for a birthday cake,1.6666666666666667,mscoco
185520,Male tennis player with arms ready to return the ball.,0.5,mscoco
520873,A blonde little girl eating a cookie sandwich.,2.0,mscoco
15826,Young men riding their skate boards in a public skate park.,2.0,mscoco
528892,A variety of foods are displayed on plates on tables.,2.0,mscoco
16290,Two pictures of a toddler playing baseball outside.,1.8333333333333333,mscoco
258517,Food displayed partially eaten on a table for little ones ,1.8,mscoco
461311,A group of people flying kites at a crowded park,2.0,mscoco
332958,A man skateboarding in a bowl at a skate park. ,-1.0,mscoco
40478,A large clock tower next to a large building.,1.5,mscoco
553141,A person skiing down a snow covered ski jump.,1.8333333333333333,mscoco
382898,A giraffe sticking its head over the top of a barrier.,2.0,mscoco
432570,A vase with flowers sitting in front of a window.,2.0,mscoco
181697,Two grown zebras eating grass in an enclosure.,1.75,mscoco
374984,A toilet sitting on a cement pad outside.,1.9166666666666663,mscoco
369199,Two small horses standing in a field covered with grass.,2.0,mscoco
282942,A woman stands over a cake with a knife.,1.8333333333333333,mscoco
506226,Several people in military uniforms cutting a cake.,2.0,mscoco
543058,Custom motorcycle has a wooden barrel as a sidecar.,1.25,mscoco
577653,A woman holding an inverted black umbrella in her hands.,1.2916666666666663,mscoco
428389,A large green truck on a paved road.,2.0,mscoco
87234,A dish features meat in gravy and broccoli. ,2.0,mscoco
509411,Crude airplane from the early days of flying.,2.0,mscoco
7643,A row of five travel bags lined up all different colors.,1.75,mscoco
261596,Three adult elephants standing around a wooded area.,1.25,mscoco
110490,A woman talking on a cell phone while standing in a park.,2.0,mscoco
509733,A chair and a table with a computer and other items on it,2.0,mscoco
251741,A mounted police officer is riding a horse,2.0,mscoco
243027,The sun shines brightly behind a stop sign.,2.0,mscoco
216327,A group of kids sitting on top of and in between two train cars.,1.4166666666666663,mscoco
196817,"A plate of food including rice, broccoli, protein and a sauce in a bowl.  ",1.5,mscoco
325532,Kites being flow in the blue sky near a beach,2.0,mscoco
46195,A person riding skis down a snow covered slope.,2.0,mscoco
337771,"A kitchen area with stoves, coffee maker and cutting board.",1.875,mscoco
369546,"Cucumbers, tomatoes, string beans, broccoli and eggplant on a table.",2.0,mscoco
77005,"Many people, with one lady looking at the camera, are at the table eating. ",1.6666666666666667,mscoco
531406,A very interesting looking piece of pottery thats sitting in some tall grass.,2.0,mscoco
330649,A large bus is sitting in traffic near many parked cars. ,1.4523809523809523,mscoco
382032,A person with skis and ski poles is trekking up a mountain.,2.0,mscoco
55166,A white passenger train with an orange stripe riding down tracks. ,2.0,mscoco
294925,A herd of elephants in a grassy area with sky in the background.,2.0,mscoco
407053,A passenger train speeds along a bridge next to a street. ,1.5,mscoco
465625,a man on a screen behind a beer bottle ,1.4655270655270654,mscoco
43543,A person on a snowboard in the snow.,1.9166666666666663,mscoco
404992,A girl rides her horse on a track with her helmet.,2.0,mscoco
340039,A snowboarder is performing a stunt from the very high ledge of a building.,2.0,mscoco
311195,A person standing alone on skis on a hill.,2.0,mscoco
87986,A boy plays a game on the Wii near a fireplace. ,1.7000000000000002,mscoco
119337,Two women posing for a picture with a man at a dance.,2.0,mscoco
414659,A car is parked in front of a donut shop with a person standing by the building.,1.8333333333333333,mscoco
147826,"A plate of meat, potatoes, carrots, and peas.",1.6666666666666663,mscoco
374890,A covered pizza cooking in a hot oven.,1.6666666666666667,mscoco
232371,Two giraffes standing next to one another with trees and bushes near them.,2.0,mscoco
219906,A clock is posted on top of a brick tower.,1.875,mscoco
34431,Several people stand in a field flying a kite.,2.0,mscoco
211205,a family is waiting with their luggage on a curb.,2.0,mscoco
533989,A red car is parked along a city sidewalk.,2.0,mscoco
88695,Guy poses for school picture wearing glasses and a tie,2.0,mscoco
155705,A woman in blue shirt and white skirt playing a game of tennis.,2.0,mscoco
167347,A person walks on a bridge with a kite.,2.0,mscoco
1732,A man standing next to his guitar case talking on his cell phone.,1.4583333333333337,mscoco
413297,Two zebras stand side by side with their noses to grass.,1.3884169884169886,mscoco
475723,A corner desk with a computer by a bright window.,1.875,mscoco
304815,White keyboard and mouse sitting in front of a laptop. ,1.375,mscoco
436413,A child's toy bear is laying on a bed with a blue and orange pillow. ,1.8333333333333333,mscoco
182937,A man on a snowboard performing a trick.,2.0,mscoco
535510,Old style steam train with the name Colin McAndrew & Co.,1.6,mscoco
148531,A blue airplane with a propeller is sitting on a runway.,2.0,mscoco
83159,Several small rectangular pieces of pizza on a plate.,1.6666666666666663,mscoco
213577,Two men holding tennis racquets on the court,1.6666666666666663,mscoco
537007,A man and a young child in the ocean on a surf board.,1.8333333333333333,mscoco
535655,a male skateboarder with a black shirt and a building,1.4166666666666663,mscoco
252844,A blue plane is at the terminal of an airport.,1.75,mscoco
219248,Black and white photo of two people riding horses,2.0,mscoco
174787,Two black and white cats romp on a bed.,1.8333333333333333,mscoco
450607,A red double decker bus driving past a building.,1.6666666666666667,mscoco
306453,A group of people holding Nintendo wii game controllers.,2.0,mscoco
487322,A skateboarder performs a jump in the halfpipe.,2.0,mscoco
491753,A CLOCK IS ON THE DESK WITH A VASE AND USA FLAG,2.0,mscoco
30706,A man with a goatee and glasses takes a selfie with his cell phone in a mirror. ,1.6666666666666667,mscoco
511341,A person walking down a sidewalk holding an umbrella and handbag.,2.0,mscoco
49559,A person with a flying kite on a beach.,2.0,mscoco
368931,A small piece of pizza is shaped like a house on a plate with a red pepper.,1.8333333333333333,mscoco
436323,Some people playing with a disc in a big grassy field.,1.9,mscoco
70478,Young adults playing with a Nintendo Wii in room,2.0,mscoco
240436,river in forested area with large hills in background,2.0,mscoco
307884,A family sits at a dinner table and eats food.,2.0,mscoco
572889,Roadway intersection with traffic in city on foggy day.,1.9,mscoco
573388,Commercial passenger plane flying overhear on clear sunny day.,2.0,mscoco
170069,A boat traveling across a body of blue water under a snow covered mountain.,2.0,mscoco
408227,A bathroom scene with the sink and a washer.,1.6666666666666667,mscoco
125548,a large elephant that has a kid on top,1.3333333333333337,mscoco
578092,A stop sign is at the corner of the street.,1.6666666666666667,mscoco
429949,An adult black bear with a cub walking through green grass.,1.875,mscoco
405840,A stop sign sits at the end of a small street.,2.0,mscoco
282617,"One little girl, who is wearing green socks, is crouching and holding a blue umbrella while another little girl in a green shirt is looking up outside the umbrella and has a big smile.",1.125,mscoco
300321,A sequential shot of a little league player hitting a ball.,1.3333333333333333,mscoco
152436,An intersection in a small city has a street sign.,1.375,mscoco
189568,An unlit traffic light system in a European country,1.775,mscoco
450026,Some young people with skate boards near a busy city street.,2.0,mscoco
305800,A group of people standing around a wine cellar.,2.0,mscoco
69583,Black and white photo of a street with a sign on a pole.,2.0,mscoco
422887,A statue of an elephant painted like a panda bear,1.8333333333333333,mscoco
314844,A man wearing a hat talking on a cellphone holding his arm up.,1.875,mscoco
418569,Two men playing with a frisbee on the beach. ,1.875,mscoco
347793,A few trains situated next to each other on parallel rail road tracks.,2.0,mscoco
100499,Four young people are sitting on a bench in front of a display of lip photos.,1.6666666666666667,mscoco
573191,The large city bus is painted dark green.,2.0,mscoco
422779,A bathroom vanity and suit and door open to show two beds in bedroom.,1.0,mscoco
245797,Bar scene with man talking on cell phone and girl drinking from a bottle.,1.625,mscoco
7594,A young boy sitting on a chair and hugging a teddy bear.,2.0,mscoco
66662,Black and white image of a van being lifted onto a tow truck.,1.5,mscoco
104221,A man running and reaching to catch a frisbee on the beach.,2.0,mscoco
327663,"Police on foot, horseback, and bicycle engage in crowd control on city street.",1.625,mscoco
278338,a bathroom with a double sink and a large mirror,2.0,mscoco
116272,A group of people on a sunny day at the beach.,2.0,mscoco
526797,A huge and sleek train pulls up to the station.,2.0,mscoco
28952,A blue and yellow bus stopped at a curb.,1.75,mscoco
510232,A woman in a red dress wearing sun glasses.,1.9166666666666663,mscoco
39159,Two ladies holding drinks pose in front of a rock wall.,2.0,mscoco
66088,A large pizza with various types of cheese.,1.25,mscoco
97146,A view of a city through a building corridor. . ,2.0,mscoco
459210,an image of a person sitting holding a snow board,1.5833333333333337,mscoco
187797,Nordic skier posing for a picture on a lightly traveled path.,1.75,mscoco
355119,Two black and white horse standing next to each other with gears.,2.0,mscoco
374976,A tall clock tower under a cloudy sky.,2.0,mscoco
533446,A black bear is sitting on a ledge.,2.0,mscoco
478742,Is this possibly a bathroom on a ship?,1.8,mscoco
407017,two people in a kitchen area preparing food on a stove,2.0,mscoco
520685,Kitchen staff preparing meals in large commercial setting.,1.9,mscoco
137,Peristeronic.,0.0,drawbench
557985,"A plate of food that includes ribs, corn and salad.",2.0,mscoco
343162,"many large balloons in the shape of different animals, flowers and shapes floating in the air and being filled to fly in the air",2.0,mscoco
393291,A bathroom showing a sink and shower stall.,1.875,mscoco
173149,Two women walk along a sidewalk underneath an umbrella. ,1.8571428571428568,mscoco
101,"A donkey and an octopus are playing a game. The donkey is holding a rope on one end, the octopus is holding onto the other. The donkey holds the rope in its mouth. A cat is jumping over the rope.",1.8333333333333333,drawbench
239975,This living room is packed tightly with furniture.,2.0,mscoco
336682,Four brown cows standing inside a small enclosure.,1.3333333333333333,mscoco
474970,A wilted flower sits in a clear glass jar.,1.875,mscoco
76487,A man in a uniform stands next to a train.,2.0,mscoco
306128,Two males reaching for disc during on field competition.,0.1666666666666666,mscoco
135139,Several bunches of fresh cut green bananas on ground,2.0,mscoco
293679,A living room with a white circular table in it's center.,2.0,mscoco
385174,Stir fry chicken and broccoli on a plate on a table.,2.0,mscoco
515186,A woman and a dog are looking out a window at a cow and flowers.,2.0,mscoco
558401,"A small table is covered in laptops, tablets and other electronics.",1.6015625,mscoco
141372,A clock post with two faces pointing to the same time,1.2,mscoco
275612,A automated toilet that has the seat up.,1.3333333333333337,mscoco
