,prompt,source,index,caption_id,precision,reciprocal_rank
312,A hotdog with mayonnaise and mustard is on a plate.,mscoco,2362,256747,0.05,0.2708333333333333
313,Two zebras are grazing in a fenced enclosure.,mscoco,1691,67928,0.5,1.0
314,One cat and three dogs sitting on the grass.,drawbench,47,47,0.0,0.0
315,"Painting of the orange cat Otto von Garfield, Count of Bismarck-Schönhausen, Duke of Lauenburg, Minister-President of Prussia. Depicted wearing a Prussian Pickelhaube and eating his favorite meal - lasagna.",drawbench,142,142,0.0,0.0
316,Several boats are docked under a tall mountain.,mscoco,456,699589,0.2,0.1714285714285714
317,a couple of people on bikes are talking on a platform,mscoco,460,485418,0.1,0.1111111111111111
318,A pizza is topped with ham and onions.,mscoco,2215,264708,0.05,0.5116279069767441
319,A man is riding a brown horse along with a black horse.,mscoco,1802,219915,0.0,0.045851370851370796
320,A man leaning up against a brick wall while talking on a phone.,mscoco,58,779905,0.1,0.5102040816326531
321,A woolly sheep stands in the grass looking at the camera. ,mscoco,2294,107903,0.5,1.0
322,A group of people sitting on a couch playing a game on the Nintendo Wii.,mscoco,5991,170905,0.55,0.6666666666666666
323,a person feeding a cat with a small bottle,mscoco,3997,88358,0.44999999999999996,1.0
324,A tall woman in a pink dress plays tennis.,mscoco,5501,597028,0.35,0.6666666666666666
325,Train with bright striped rear with attendants and onlookers on platform.,mscoco,5355,704054,0.1,0.5106382978723404
326,A clock with red hands is mounted on a large sign.,mscoco,4402,511485,0.1,0.11274509803921565
327,A living room scene with a table and a television.,mscoco,2123,385688,0.2,1.0
328,A black locomotive  on display at a museum,mscoco,1331,163094,0.5,1.0
329,Several animals with large horns eat while a zebra drinks from a pond near a tree.,mscoco,4802,316732,0.05,0.52
330,A cat on the left of a dog.,drawbench,127,127,0.0,0.0
331,Boats docked at a dock on the water ,mscoco,4147,401662,0.7,1.0
332,A male tennis player about to hit the ball,mscoco,5386,399441,0.44999999999999996,0.6666666666666666
333,A person with a helmet on a blue motorcycle.,mscoco,1729,795808,0.25,0.6
334,A bird with its mouth open stands on the beach.,mscoco,1472,61428,0.1,0.6666666666666666
335,A large bed in a bedroom with two windows.,mscoco,3707,27014,0.1,0.14166666666666666
336,Black and white photograph of people walking on a sidewalk.,mscoco,70,41402,0.25,0.2
337,Two women eating hot dogs in a eating contest.,mscoco,638,448488,0.1,1.0
338,A banana peel lies next to a beer bottle.,mscoco,4726,673233,0.2,1.0
339,A shade umbrella is anchored in a planter on a deck.,mscoco,5905,813375,0.1,0.75
340,A white building shows through a glass window.,mscoco,2963,618926,0.05,0.17628205128205127
341,Modern electronic commode displayed in white tiled bathroom.,mscoco,4554,432366,0.25,0.5625
342,A giraffe standing alone in a large field.,mscoco,368,221837,0.75,1.0
343,A beach patrol jeep drives along the sand as people wade and fly kites down the beach.,mscoco,4773,614928,0.15000000000000002,1.0
344,A black dog standing by a frisbee in a field.,mscoco,5154,221062,0.05,0.5166666666666666
345,Two chili dogs on a food tray with a drink.,mscoco,4439,511132,0.15000000000000002,1.0
346,Several oranges rest in a bowl and on a table.,mscoco,1254,164101,0.7,1.0
347,A white and black cat is in a refrigerator.,mscoco,1993,213431,0.4,1.0
348,A small whit dog sitting outside a restaurant.,mscoco,2161,457858,0.1,1.0
349,A pair of scissors and books with a picture on a shelf.,mscoco,3204,819153,0.1,1.0
350,A woman with a knit hat is holding a cell phone.,mscoco,1385,380297,0.05,0.20512820512820512
351,A security officer talks on the phone at an outdoor event.,mscoco,600,689351,0.1,0.41666666666666663
352,The electronic and personal contents of a persons backpack,mscoco,4107,17898,0.25,0.41666666666666663
353,A red fire hydrant situated in a landscaped garden. ,mscoco,1782,468391,0.7,1.0
354,A kitchen sink with a toaster sitting next to it on the counter.,mscoco,1941,732837,0.05,0.5131578947368421
355,"a kitchen view of a refridgerator, counter top and stove",mscoco,4548,639087,0.15000000000000002,0.5625
356,Pair of skiers with woman posing for photo near lodge.,mscoco,5092,296000,0.05,0.11612903225806451
357,golden retriever gazing at sheep in field from behind gate,mscoco,2946,361019,0.1,1.0
358,a yellow scooter parked in front of a store,mscoco,1226,789592,0.05,0.14583333333333331
359,a black and white photo of a parking meter ,mscoco,2345,447451,0.55,0.75
360,A blue snowboard sitting on top of a snow covered slope.,mscoco,4552,548173,0.25,0.6666666666666666
361,A black and white photo of a coned-off road with a road closed sign.,mscoco,1694,47190,0.15000000000000002,0.5
362,A black and white train engine next to a building.,mscoco,2964,387929,0.05,0.5357142857142857
363,A man wearing sunglasses and smiling in front of a building.,mscoco,847,820713,0.1,0.18939393939393936
364,A dog with glasses on sitting in a bicycle basket.,mscoco,3094,355522,0.1,0.625
365,A vertical view of of a tower reveals a clock and a flag.,mscoco,1450,214775,0.25,0.75
366,A white plate with two sandwiches and fries.,mscoco,1198,640136,0.45,1.0
367,A tall giraffe peers out from a forest.,mscoco,1267,23341,0.65,0.75
368,A man helps a small child ride on a skateboard. ,mscoco,2185,553160,0.55,1.0
369,A person on a beach flying a kite in the sand.,mscoco,1874,135032,0.6499999999999999,0.75
370,A bench on a concrete slab overlooking a lake.,mscoco,2065,233049,0.15000000000000002,0.29166666666666663
371,Many people on the beach with large colorful kites flying in the air.,mscoco,1808,744246,0.6,1.0
372,Two duplicate images show a tennis player swinging at a ball.,mscoco,4154,176700,0.35,1.0
373,A group of people are skiing down a snow covered hill.,mscoco,5629,462088,0.55,0.75
374,"A room with two beds, television, fireplace and walkout doors.",mscoco,4260,298013,0.05,0.5277777777777778
375,A large brown dog laying on top of a bed.,mscoco,2986,351448,0.7,0.75
376,two cats laying on a couch with books,mscoco,5481,394147,0.15000000000000002,0.625
377,A bathroom with blue tiles and wooden vanity,mscoco,2073,162443,0.05,0.08305647840531555
378,"Police standing on a rode with bicycles, motorcycle and a golf cart",mscoco,5522,349670,0.1,0.1833333333333333
379,A modern living room has large bright windows.,mscoco,1587,276422,0.65,1.0
380,A black and white dog jumps to catch a Frisbee.,mscoco,3809,112284,0.8,1.0
381,Several boats docked in a marina at night.,mscoco,3020,768741,0.5,0.75
382,a wooden table with silverware glasses and some food,mscoco,5754,594212,0.30000000000000004,0.6
383,A woman on the beach is jumping in the air under a kite.,mscoco,734,768763,0.15,0.28846153846153844
384,A bicycle sits next to an empty park bench.,mscoco,2426,248503,0.25,0.75
385,a baseball player takes a swing at the ball,mscoco,576,718482,0.15000000000000002,0.25
386,A group of young men eating plates of food.,mscoco,559,181750,0.2,0.625
387,A television mounted on a wall of a commercial kitchen.,mscoco,3518,66498,0.1,1.0
388,A blue and white airplane is sitting on the concrete.,mscoco,817,212990,0.15,0.5178571428571428
389,A man stands next to food cooking on the stove.,mscoco,2012,345190,0.25,0.3333333333333333
390,A group of protestors display various anti-Obama propaganda.,mscoco,4355,672813,0.1,0.6666666666666666
391,A fluffy cat with a long tail standing near a bike,mscoco,3483,494469,0.75,1.0
392,A green suitcase sitting on a wooden floor.,mscoco,2612,555648,0.1,0.75
393,A group of elephants stands on a grassy area.,mscoco,4835,738463,0.6,1.0
394,A yellow and blue fire hydrant outside on the grass.,mscoco,527,636982,0.45,0.625
395,A dog is running alongside a horse in a corral.,mscoco,957,263843,0.15000000000000002,0.6
396,A group of elephants marches down the city street in front of a large building.,mscoco,5974,655413,0.6499999999999999,0.75
397,a train on a track near a platform ,mscoco,4951,608785,0.15000000000000002,0.6666666666666666
398,Two people on a grassy field flying kites.,mscoco,2172,151980,0.35,0.6666666666666666
399,A tray of doughnuts is sitting next to a fryer.,mscoco,1218,740458,0.0,0.07291666666666666
400,a stainless steel oven in a white tiled kitchen,mscoco,1361,407209,0.2,0.3214285714285714
401,The front of a building with columns and a clock.,mscoco,5292,229731,0.15000000000000002,0.6
402,A stop sign that has been tagged with graffiti.,mscoco,1099,335555,0.9,0.6666666666666666
403,A bird on a tree limb with mountains in the background,mscoco,3748,410873,0.1,0.5
404,A wooden bench sitting on a hillside next to a road.,mscoco,5283,402554,0.35,0.41666666666666663
405,Closeup of a mature elephant in a shady park enclosure.,mscoco,5766,357412,0.0,0.0645833333333333
406,A tall giraffe is standing by piles of rocks.,mscoco,2537,384113,0.5,1.0
407,A fire hydrant between two red poles sits next to a wall.,mscoco,865,258815,0.0,0.0267595307917888
408,A dessert plate that has fruit and cake.,mscoco,4477,289468,0.55,1.0
409,a group of people playing a game of frisbe ,mscoco,1567,644106,0.45,0.375
410,a train sits parked at a train depot ,mscoco,3221,741358,0.2,0.3333333333333333
411,Laptop sitting on a small table in front of a bed. ,mscoco,1426,753659,0.2,0.3333333333333333
412,A hand holding a remote control pointed at a television.,mscoco,5637,759500,0.75,1.0
413,A bathroom is shown with a bag on the counter.,mscoco,2690,375256,0.0,0.0140432098765432
414,Several trays of pastries sit on a table.,mscoco,3308,808811,0.1,0.1547619047619047
415,A skate board rider flying off a ramp in a skate park,mscoco,5462,213680,0.1,0.10416666666666666
416,A shirtless smiling man skates down a street with his skateboard.,mscoco,1674,538438,0.2,1.0
417,Athlete on red clay court preparing to return ball.,mscoco,5863,358575,0.15000000000000002,0.75
418,man in yellow suit looks out window of train,mscoco,1848,128900,0.1,1.0
419,A variety of boats are docked in a harbour. ,mscoco,366,393016,0.75,1.0
420,Surfer wearing wet suit riding large wave in urban river with onlooker nearby.,mscoco,823,599641,0.05,0.13055555555555554
421,Two boys sitting on a bed playing a video game.,mscoco,5729,414414,0.1,0.5263157894736842
422,A very well constructed Mario cake with cupcakes. ,mscoco,3705,80028,0.1,1.0
423,A white bowl filled with mixed vegetables and a spoon.,mscoco,4357,495172,0.2,0.5
424,A young woman is peeling an orange at the table.,mscoco,2015,784326,0.1,0.625
425,a woman looks over an infant in a high chair reaching for a birthday cake,mscoco,5861,630455,0.15000000000000002,0.6666666666666666
426,Male tennis player with arms ready to return the ball.,mscoco,350,659927,0.15000000000000002,0.15000000000000002
427,A blonde little girl eating a cookie sandwich.,mscoco,3379,354010,0.1,0.5714285714285714
428,Young men riding their skate boards in a public skate park.,mscoco,4930,7364,0.05,0.2635135135135135
429,A variety of foods are displayed on plates on tables.,mscoco,1906,437012,0.35,0.29166666666666663
430,Two pictures of a toddler playing baseball outside.,mscoco,1154,279982,0.1,0.6666666666666666
431,Food displayed partially eaten on a table for little ones ,mscoco,285,783040,0.0,0.0010350004711848501
432,A group of people flying kites at a crowded park,mscoco,1115,437693,0.7,1.0
433,A man skateboarding in a bowl at a skate park. ,mscoco,4006,512953,0.15000000000000002,0.20833333333333331
434,A large clock tower next to a large building.,mscoco,4663,786327,0.25,1.0
435,A person skiing down a snow covered ski jump.,mscoco,355,371981,0.25,0.6666666666666666
436,A giraffe sticking its head over the top of a barrier.,mscoco,1172,198687,0.1,0.1666666666666666
437,A vase with flowers sitting in front of a window.,mscoco,4018,636781,0.8500000000000001,1.0
438,Two grown zebras eating grass in an enclosure.,mscoco,1347,743173,0.2,1.0
439,A toilet sitting on a cement pad outside.,mscoco,3430,816105,0.0,0.06439393939393935
440,Two small horses standing in a field covered with grass.,mscoco,223,75858,0.1,0.0919540229885057
441,A woman stands over a cake with a knife.,mscoco,1579,813628,0.75,0.75
442,Several people in military uniforms cutting a cake.,mscoco,1688,139391,0.95,1.0
443,Custom motorcycle has a wooden barrel as a sidecar.,mscoco,2639,328752,0.05,0.5014970059880239
444,A woman holding an inverted black umbrella in her hands.,mscoco,487,567831,0.05,0.1805555555555555
445,A large green truck on a paved road.,mscoco,4465,829458,0.15000000000000002,1.0
446,A dish features meat in gravy and broccoli. ,mscoco,3836,235311,0.05,0.19999999999999996
447,Crude airplane from the early days of flying.,mscoco,5129,725465,0.15000000000000002,0.15555555555555556
448,A row of five travel bags lined up all different colors.,mscoco,1899,550437,0.05,0.2857142857142857
449,Three adult elephants standing around a wooded area.,mscoco,626,543076,0.25,0.3333333333333333
450,A woman talking on a cell phone while standing in a park.,mscoco,4824,95139,0.05,0.20512820512820512
451,A chair and a table with a computer and other items on it,mscoco,1420,733163,0.5,1.0
452,A mounted police officer is riding a horse,mscoco,2771,411536,0.8,1.0
453,The sun shines brightly behind a stop sign.,mscoco,2428,407758,0.2,1.0
454,A group of kids sitting on top of and in between two train cars.,mscoco,74,303766,0.1,0.18055555555555555
455,"A plate of food including rice, broccoli, protein and a sauce in a bowl.  ",mscoco,35,799788,0.0,0.01359961633324195
456,Kites being flow in the blue sky near a beach,mscoco,5815,714083,0.55,1.0
457,A person riding skis down a snow covered slope.,mscoco,5088,589437,0.5,0.75
458,"A kitchen area with stoves, coffee maker and cutting board.",mscoco,3364,365696,0.0,0.00777123120682645
459,"Cucumbers, tomatoes, string beans, broccoli and eggplant on a table.",mscoco,2935,662859,0.1,0.6666666666666666
460,"Many people, with one lady looking at the camera, are at the table eating. ",mscoco,5124,437990,0.0,0.0047384785756878
461,A very interesting looking piece of pottery thats sitting in some tall grass.,mscoco,4705,443217,0.1,0.6666666666666666
462,A large bus is sitting in traffic near many parked cars. ,mscoco,1877,158186,0.1,0.12272727272727271
